timedate_PDT_PST,ubar,vbar,Vmag,PC1,,used?,,
2023-09-07 11:00:00 PDT,-0.0073486,0.008662846,0.011359878,-0.003048505,,,,
2023-09-07 12:00:00 PDT,-0.010649863,0.001855085,0.010810223,-0.009250926,,,,
2023-09-07 13:00:00 PDT,-0.012988437,-0.00882423,0.015702437,-0.019428238,,,,
2023-09-07 14:00:00 PDT,-0.013205415,-0.019487208,0.023540056,-0.029923772,,,,
2023-09-07 15:00:00 PDT,-0.011767569,-0.022907529,0.025753263,-0.033527951,,,,
2023-09-07 16:00:00 PDT,-0.009092691,-0.024851011,0.026462233,-0.035868697,,,,
2023-09-07 17:00:00 PDT,-0.004495345,-0.016000567,0.016620056,-0.027853377,,,,
2023-09-07 18:00:00 PDT,-0.003803648,-0.00491796,0.006217239,-0.017018271,,,,
2023-09-07 19:00:00 PDT,-0.008615605,-0.006388575,0.010725788,-0.017712162,,,,
2023-09-07 20:00:00 PDT,-0.014394128,-0.006299244,0.015712142,-0.016713273,,,,
2023-09-07 21:00:00 PDT,-0.019058635,-0.004620472,0.01961072,-0.014320371,,,,
2023-09-07 22:00:00 PDT,-0.019433158,-0.008422238,0.021179747,-0.018015605,,,,
2023-09-07 23:00:00 PDT,-0.017592594,-0.016087169,0.023838967,-0.025874818,,,,
2023-09-08 00:00:00 PDT,-0.016887199,-0.028614091,0.033225648,-0.038356367,,,,
2023-09-08 01:00:00 PDT,-0.016129782,-0.039344013,0.042522009,-0.04907157,,,,
2023-09-08 02:00:00 PDT,-0.014986673,-0.045139082,0.047561929,-0.054974371,,,,
2023-09-08 03:00:00 PDT,-0.012230105,-0.048489634,0.0500082,-0.058717478,,,,
2023-09-08 04:00:00 PDT,-0.007363975,-0.037456952,0.038173962,-0.048589549,,,,
2023-09-08 05:00:00 PDT,0.00075125,-0.017599344,0.017615371,-0.030259019,,,,
2023-09-08 06:00:00 PDT,0.00674304,-1.00596E-05,0.006743047,-0.013833821,,,,
2023-09-08 07:00:00 PDT,0.007467009,0.009973754,0.012459213,-0.004088863,,,,
2023-09-08 08:00:00 PDT,0.001823386,0.023675792,0.023745902,0.010331363,,,,
2023-09-08 09:00:00 PDT,-0.009117723,0.02620334,0.027744331,0.014551604,,,,
2023-09-08 10:00:00 PDT,-0.018523078,0.011520321,0.02181335,0.001534319,,,,
2023-09-08 11:00:00 PDT,-0.025020072,0.007762018,0.02619643,-0.001153117,,,,
2023-09-08 12:00:00 PDT,-0.025650781,0.006044225,0.026353277,-0.002750046,,,,
2023-09-08 13:00:00 PDT,-0.023544205,0.001961441,0.023625767,-0.007113799,,,,
2023-09-08 14:00:00 PDT,-0.020850793,0.000297498,0.020852915,-0.00918142,,,,
2023-09-08 15:00:00 PDT,-0.017180122,-0.018638629,0.025348671,-0.028459398,,,,
2023-09-08 16:00:00 PDT,-0.015521839,-0.017537154,0.023419634,-0.027633027,,,,
2023-09-08 17:00:00 PDT,-0.015412059,-0.027042141,0.031125696,-0.037036537,,,,
2023-09-08 18:00:00 PDT,-0.01200639,-0.017971126,0.021612838,-0.028615598,,,,
2023-09-08 19:00:00 PDT,-0.00884595,-0.01167644,0.014648893,-0.022897646,,,,
2023-09-08 20:00:00 PDT,-0.013569344,-0.012995472,0.018788544,-0.023455806,,,,
2023-09-08 21:00:00 PDT,-0.016663412,-0.013323274,0.021334922,-0.023291898,,,,
2023-09-08 22:00:00 PDT,-0.016009498,-0.013370343,0.020858335,-0.023441433,,,,
2023-09-08 23:00:00 PDT,-0.014872924,-0.011927293,0.019064737,-0.022195536,,,,
2023-09-09 00:00:00 PDT,-0.014988454,-0.012960972,0.01981516,-0.02319809,,,,
2023-09-09 01:00:00 PDT,-0.013896002,-0.021987552,0.0260106,-0.032284037,,,,
2023-09-09 02:00:00 PDT,-0.010032523,-0.031410269,0.032973574,-0.042197874,,,,
2023-09-09 03:00:00 PDT,-0.004884731,-0.040512301,0.040805724,-0.051997437,,,,
2023-09-09 04:00:00 PDT,0.000142852,-0.04787977,0.047879984,-0.060065168,,,,
2023-09-09 05:00:00 PDT,0.002884252,-0.045153741,0.045245765,-0.057805239,,,,
2023-09-09 06:00:00 PDT,0.004623578,-0.037761025,0.038043035,-0.050779016,,,,
2023-09-09 07:00:00 PDT,0.004995221,-0.027495991,0.027946051,-0.040700828,,,,
2023-09-09 08:00:00 PDT,0.002705831,-0.013491517,0.01376018,-0.026510559,,,,
2023-09-09 09:00:00 PDT,-0.000551812,0.004289252,0.004324602,-0.008438593,,,,
2023-09-09 10:00:00 PDT,-0.003644679,0.023493318,0.023774349,0.011012916,,,,
2023-09-09 11:00:00 PDT,-0.006593276,0.027040264,0.027832484,0.014980226,,,,
2023-09-09 12:00:00 PDT,-0.007031476,0.026439358,0.027358386,0.014455888,,,,
2023-09-09 13:00:00 PDT,-0.007567771,0.022356402,0.02360254,0.010508472,,,,
2023-09-09 14:00:00 PDT,-0.00737773,0.015015643,0.016730225,0.003229496,,,,
2023-09-09 15:00:00 PDT,-0.007461917,0.012640039,0.014678242,0.000896846,,,,
2023-09-09 16:00:00 PDT,-0.005865113,-0.007019705,0.009147448,-0.018768873,,,,
2023-09-09 17:00:00 PDT,-0.002493397,-0.010876181,0.01115833,-0.023108527,,,,
2023-09-09 18:00:00 PDT,0.000107778,-0.023695854,0.0236961,-0.036177936,,,,
2023-09-09 19:00:00 PDT,0.001364121,-0.021639254,0.021682208,-0.034345031,,,,
2023-09-09 20:00:00 PDT,0.000731993,-0.017741898,0.017756992,-0.030396756,,,,
2023-09-09 21:00:00 PDT,-0.001283188,-0.01390332,0.013962409,-0.026288562,,,,
2023-09-09 22:00:00 PDT,-0.003398385,-0.014942322,0.015323903,-0.026981233,,,,
2023-09-09 23:00:00 PDT,-0.004524537,-0.009977914,0.01095583,-0.021901384,,,,
2023-09-10 00:00:00 PDT,-0.005699435,-0.005102431,0.00764973,-0.016901668,,,,
2023-09-10 01:00:00 PDT,-0.006279344,-0.003122213,0.00701273,-0.014854804,,,,
2023-09-10 02:00:00 PDT,-0.007596362,-0.006280347,0.009856342,-0.017765915,,,,
2023-09-10 03:00:00 PDT,-0.007416918,-0.01926041,0.020639139,-0.030612054,,,,
2023-09-10 04:00:00 PDT,-0.005188015,-0.02694433,0.02743925,-0.03855122,,,,
2023-09-10 05:00:00 PDT,-0.001209246,-0.035029355,0.035050221,-0.047162251,,,,
2023-09-10 06:00:00 PDT,0.00189986,-0.035985205,0.036035323,-0.04859614,,,,
2023-09-10 07:00:00 PDT,0.004037042,-0.029653324,0.029926866,-0.042680196,,,,
2023-09-10 08:00:00 PDT,0.009108602,-0.023097727,0.024828847,-0.03700578,,,,
2023-09-10 09:00:00 PDT,0.010210373,-0.008932099,0.013565917,-0.023190806,,,,
2023-09-10 10:00:00 PDT,0.010426247,0.007978981,0.013129005,-0.006525074,,,,
2023-09-10 11:00:00 PDT,0.00876406,0.024973655,0.026466813,0.010519183,,,,
2023-09-10 12:00:00 PDT,0.001651803,0.034656364,0.034695707,0.021201758,,,,
2023-09-10 13:00:00 PDT,0.000754547,0.035329759,0.035337816,0.022008143,,,,
2023-09-10 14:00:00 PDT,-0.001119856,0.034646604,0.034664698,0.021628924,,,,
2023-09-10 15:00:00 PDT,-0.002228464,0.028301518,0.028389118,0.015537841,,,,
2023-09-10 16:00:00 PDT,-0.004271272,0.024639972,0.025007438,0.01224399,,,,
2023-09-10 17:00:00 PDT,-0.004108578,0.005211911,0.006636598,-0.006966931,,,,
2023-09-10 18:00:00 PDT,-0.003062199,-0.002329699,0.00384767,-0.014579203,,yes,,
2023-09-10 19:00:00 PDT,-0.003246644,-0.013060968,0.013458439,-0.025147303,,,,
2023-09-10 20:00:00 PDT,-0.003613829,-0.008582653,0.009312449,-0.020667083,,,,
2023-09-10 21:00:00 PDT,-0.0044783,-0.002501754,0.005129711,-0.014525936,,,,
2023-09-10 22:00:00 PDT,-0.005611819,0.001138837,0.005726209,-0.010752201,,,,
2023-09-10 23:00:00 PDT,-0.006261881,0.004113784,0.007492288,-0.007711983,,,,
2023-09-11 00:00:00 PDT,-0.00849044,0.012441304,0.015062324,0.000862686,,,,
2023-09-11 01:00:00 PDT,-0.010238958,0.021263612,0.02360037,0.009850307,,,,
2023-09-11 02:00:00 PDT,-0.01130213,0.021951033,0.024689795,0.01069669,,,,
2023-09-11 03:00:00 PDT,-0.008815916,0.008459788,0.012218363,-0.003017781,,,,
2023-09-11 04:00:00 PDT,-0.005701854,-0.003162056,0.00651995,-0.014985159,,,,
2023-09-11 05:00:00 PDT,-0.000305146,-0.011965868,0.011969758,-0.024529457,,,,
2023-09-11 06:00:00 PDT,0.007129725,-0.016865354,0.018310465,-0.030539425,,,,
2023-09-11 07:00:00 PDT,0.016198035,-0.01228138,0.020327534,-0.027441866,,,,
2023-09-11 08:00:00 PDT,0.024470877,-0.003469245,0.024715571,-0.02004362,,,,
2023-09-11 09:00:00 PDT,0.030076036,0.012776528,0.032677326,-0.004884213,,,,
2023-09-11 10:00:00 PDT,0.032024283,0.033419885,0.046286536,0.01519414,,,,
2023-09-11 11:00:00 PDT,0.027858159,0.056024894,0.062568888,0.038173235,,,,
2023-09-11 12:00:00 PDT,0.018414643,0.068551689,0.070981922,0.052031753,,,,
2023-09-11 13:00:00 PDT,0.010495998,0.068207048,0.069009908,0.052939368,,,,
2023-09-11 14:00:00 PDT,0.001442177,0.064479783,0.064495909,0.050685529,,,,
2023-09-11 15:00:00 PDT,-0.008534763,0.052048735,0.052743844,0.039982153,,,,
2023-09-11 16:00:00 PDT,-0.013017062,0.038065214,0.040229397,0.026879769,,,,
2023-09-11 17:00:00 PDT,-0.015341306,0.020006957,0.025211783,0.009413467,,,,
2023-09-11 18:00:00 PDT,-0.013281263,-0.002354496,0.013488351,-0.012993204,,,,
2023-09-11 19:00:00 PDT,-0.007578527,-0.014377407,0.016252504,-0.025764602,,,,
2023-09-11 20:00:00 PDT,0.001141071,-0.022402607,0.022431648,-0.035063693,,,,
2023-09-11 21:00:00 PDT,0.006828994,-0.016491389,0.0178494,-0.030122739,,,,
2023-09-11 22:00:00 PDT,0.008133237,-0.007908942,0.011344643,-0.021853085,,,,
2023-09-11 23:00:00 PDT,0.008047639,0.001549977,0.008195543,-0.012498879,,,,
2023-09-12 00:00:00 PDT,0.008258958,0.004434183,0.009374026,-0.009684018,,,,
2023-09-12 01:00:00 PDT,0.009290724,0.013799306,0.016635456,-0.000598528,,,,
2023-09-12 02:00:00 PDT,0.004784147,0.032831691,0.033178427,0.018906241,,,,
2023-09-12 03:00:00 PDT,0.001893687,0.024030322,0.024104822,0.010670383,,,,
2023-09-12 04:00:00 PDT,0.002694365,0.022268442,0.022430852,0.008804337,,,,
2023-09-12 05:00:00 PDT,0.008364297,0.009639585,0.012762565,-0.004560266,,,,
2023-09-12 06:00:00 PDT,0.018156478,0.003249544,0.018444979,-0.012413666,,,,
2023-09-12 07:00:00 PDT,0.030910494,0.002547699,0.031015309,-0.015116726,,,,
2023-09-12 08:00:00 PDT,0.04314284,0.012315775,0.044866279,-0.007398488,,,,
2023-09-12 09:00:00 PDT,0.055730999,0.027526028,0.062158076,0.005637845,,,,
2023-09-12 10:00:00 PDT,0.063068941,0.047698744,0.079075037,0.024402042,,,,
2023-09-12 11:00:00 PDT,0.060796492,0.06082201,0.085997269,0.037719444,,,,
2023-09-12 12:00:00 PDT,0.046202894,0.079992287,0.092376801,0.05895006,,,,
2023-09-12 13:00:00 PDT,0.030422332,0.078292996,0.083995901,0.059758962,,,,
2023-09-12 14:00:00 PDT,0.020607105,0.065335944,0.068508674,0.048510669,,,,
2023-09-12 15:00:00 PDT,0.013560822,0.056486495,0.05809148,0.040882275,,,,
2023-09-12 16:00:00 PDT,0.009394357,0.034872495,0.036115714,0.020194991,,,,
2023-09-12 17:00:00 PDT,0.005241516,0.025360353,0.025896351,0.011456188,,,,
2023-09-12 18:00:00 PDT,0.00409226,0.001654269,0.004413978,-0.011772537,,,,
2023-09-12 19:00:00 PDT,0.004963174,-0.009094432,0.010360588,-0.022524171,,,,
2023-09-12 20:00:00 PDT,0.006757025,-0.021307958,0.022353668,-0.034867776,,,,
2023-09-12 21:00:00 PDT,0.010794237,-0.014197343,0.0178348,-0.028482268,,,,
2023-09-12 22:00:00 PDT,0.013458475,-0.005638835,0.014592018,-0.020450584,,,,
2023-09-12 23:00:00 PDT,0.016347347,0.000106036,0.016347691,-0.015232779,,,,
2023-09-13 00:00:00 PDT,0.019074658,0.002166057,0.019197249,-0.013628315,,,,
2023-09-13 01:00:00 PDT,0.017323863,0.007276017,0.018789802,-0.008306292,,,,
2023-09-13 02:00:00 PDT,0.013685308,0.012798412,0.018737316,-0.002279484,,yes,,
2023-09-13 03:00:00 PDT,0.01271351,0.013085857,0.018244807,-0.001842479,,,,
2023-09-13 04:00:00 PDT,0.011483559,0.000766798,0.011509132,-0.013813759,,,,
2023-09-13 05:00:00 PDT,0.011789393,-0.013397793,0.017846306,-0.027849542,,,,
2023-09-13 06:00:00 PDT,0.015109295,-0.029659204,0.033286021,-0.044430949,,,,
2023-09-13 07:00:00 PDT,0.020856915,-0.039998394,0.045109671,-0.05554674,,,,
2023-09-13 08:00:00 PDT,0.027032226,-0.038898282,0.047368952,-0.055433582,,,,
2023-09-13 09:00:00 PDT,0.03446148,-0.035547722,0.04950994,-0.053295715,,,,
2023-09-13 10:00:00 PDT,0.039674848,-0.024574131,0.046668849,-0.043280861,,,,
2023-09-13 11:00:00 PDT,0.03886212,-0.008950046,0.039879415,-0.027723938,,,,
2023-09-13 12:00:00 PDT,0.034224041,0.011130942,0.035988649,-0.007162945,,,,
2023-09-13 13:00:00 PDT,0.026799142,0.026204644,0.037481694,0.008892527,,,,
2023-09-13 14:00:00 PDT,0.019061908,0.032487668,0.037667027,0.016316395,,,,
2023-09-13 15:00:00 PDT,0.012948573,0.037836745,0.039991059,0.022562067,,,,
2023-09-13 16:00:00 PDT,0.008623323,0.02710796,0.028446497,0.012648996,,,,
2023-09-13 17:00:00 PDT,0.008757094,0.01326459,0.015894529,-0.001042463,,,,
2023-09-13 18:00:00 PDT,0.009227905,0.004974266,0.010483204,-0.009303386,,,,
2023-09-13 19:00:00 PDT,0.011274416,-0.022213304,0.024910708,-0.036473733,,,,
2023-09-13 20:00:00 PDT,0.014104036,-0.034039944,0.036846189,-0.04859852,,,,
2023-09-13 21:00:00 PDT,0.015864344,-0.044976145,0.047692044,-0.059675477,,,,
2023-09-13 22:00:00 PDT,0.019341113,-0.038375925,0.042974298,-0.053705661,,,,
2023-09-13 23:00:00 PDT,0.022034019,-0.029538015,0.036850947,-0.045402585,,,,
2023-09-14 00:00:00 PDT,0.022196317,-0.011138953,0.024834508,-0.027259022,,,,
2023-09-14 01:00:00 PDT,0.01978636,-0.001571584,0.019848675,-0.017431411,,,,
2023-09-14 02:00:00 PDT,0.015583203,0.012304508,0.019855406,-0.003066317,,,,
2023-09-14 03:00:00 PDT,0.010017305,0.020680558,0.022978944,0.006082227,,,,
2023-09-14 04:00:00 PDT,0.006846349,0.019733977,0.020887851,0.005647206,,,,
2023-09-14 05:00:00 PDT,0.006723393,0.00247914,0.007165902,-0.011372631,,,,
2023-09-14 06:00:00 PDT,0.00804456,-0.011184412,0.013777011,-0.025073649,,,,
2023-09-14 07:00:00 PDT,0.010838564,-0.025434844,0.027647889,-0.039586327,,,,
2023-09-14 08:00:00 PDT,0.014748874,-0.032997854,0.036143985,-0.047671077,,,,
2023-09-14 09:00:00 PDT,0.018509511,-0.036440425,0.040871831,-0.051663291,,,,
2023-09-14 10:00:00 PDT,0.021403559,-0.032511815,0.038924677,-0.048239865,,,,
2023-09-14 11:00:00 PDT,0.024024729,-0.016742695,0.029283194,-0.033080889,,,,
2023-09-14 12:00:00 PDT,0.023410445,-4.00796E-05,0.023410479,-0.016490187,,,,
2023-09-14 13:00:00 PDT,0.018139085,0.021536695,0.028157692,0.005647703,,,,
2023-09-14 14:00:00 PDT,0.010676547,0.033949539,0.03558876,0.0190815,,,,
2023-09-14 15:00:00 PDT,0.004624388,0.036466528,0.036758572,0.022520834,,,,
2023-09-14 16:00:00 PDT,0.000169897,0.039947778,0.039948139,0.026660592,,,,
2023-09-14 17:00:00 PDT,-0.00345067,0.023210147,0.023465252,0.010702709,,,,
2023-09-14 18:00:00 PDT,-0.00340108,0.012298642,0.012760248,-8.02573E-05,,,,
2023-09-14 19:00:00 PDT,-0.003405927,-0.007916124,0.008617735,-0.020041648,,,,
2023-09-14 20:00:00 PDT,2.77683E-05,-0.031462509,0.031462521,-0.043834926,,,,
2023-09-14 21:00:00 PDT,0.004220948,-0.045756385,0.04595066,-0.05861101,,,,
2023-09-14 22:00:00 PDT,0.009614038,-0.046262167,0.047250586,-0.059960403,,,,
2023-09-14 23:00:00 PDT,0.012463929,-0.034394346,0.036583064,-0.048690019,,,,
2023-09-15 00:00:00 PDT,0.014505282,-0.021547023,0.025974553,-0.036324951,,,,
2023-09-15 01:00:00 PDT,0.013467578,-0.002424653,0.0136841,-0.017278003,,,,
2023-09-15 02:00:00 PDT,0.009353141,0.011465929,0.014796918,-0.002912582,,,,
2023-09-15 03:00:00 PDT,0.004240066,0.022870751,0.023260469,0.009155522,,,,
2023-09-15 04:00:00 PDT,-0.00018837,0.028208014,0.028208643,0.015123994,,,,
2023-09-15 05:00:00 PDT,-0.003828012,0.018736757,0.019123801,0.006344687,,,,
2023-09-15 06:00:00 PDT,-0.006123655,0.005409522,0.008170807,-0.006454221,,,,
2023-09-15 07:00:00 PDT,-0.005670816,-0.00940179,0.010979609,-0.021151811,,,,
2023-09-15 08:00:00 PDT,-0.001215463,-0.028287215,0.028313317,-0.040503383,,,,
2023-09-15 09:00:00 PDT,0.003878462,-0.039239783,0.039430991,-0.052121868,,,,
2023-09-15 10:00:00 PDT,0.007971929,-0.038584981,0.039399904,-0.052120364,,,,
2023-09-15 11:00:00 PDT,0.009613692,-0.029649552,0.0311692,-0.043555331,,,,
2023-09-15 12:00:00 PDT,0.00928147,-0.010802087,0.014241867,-0.024891034,,,,
2023-09-15 13:00:00 PDT,0.006473219,0.008890651,0.010997556,-0.005001814,,,,
2023-09-15 14:00:00 PDT,0.000204388,0.02686999,0.026870767,0.013740793,,,,
2023-09-15 15:00:00 PDT,-0.005754372,0.029313862,0.029873321,0.017093204,,,,
2023-09-15 16:00:00 PDT,-0.010177593,0.035146233,0.036590177,0.023549775,,,,
2023-09-15 17:00:00 PDT,-0.012749746,0.031227443,0.033729946,0.020085317,,,,
2023-09-15 18:00:00 PDT,-0.012094272,0.017185207,0.021014347,0.006115258,,,,
2023-09-15 19:00:00 PDT,-0.011035427,0.007621072,0.013411241,-0.00349623,,,,
2023-09-15 20:00:00 PDT,-0.008441302,-0.020533854,0.022201233,-0.031708146,,,,
2023-09-15 21:00:00 PDT,-0.003364084,-0.03482075,0.034982877,-0.046616658,,,,
2023-09-15 22:00:00 PDT,0.003192282,-0.042130694,0.042251462,-0.054868513,,,,
2023-09-15 23:00:00 PDT,0.005456853,-0.042793855,0.043140367,-0.055880275,,,,
2023-09-16 00:00:00 PDT,0.008536655,-0.035462461,0.03647548,-0.049125862,,,,
2023-09-16 01:00:00 PDT,0.009661929,-0.019241201,0.021530831,-0.033284648,,,,
2023-09-16 02:00:00 PDT,0.007391084,-0.001803098,0.007607844,-0.015706582,,,,
2023-09-16 03:00:00 PDT,0.003056239,0.009303638,0.009792766,-0.004055484,,,,
2023-09-16 04:00:00 PDT,-0.003686982,0.021901557,0.022209729,0.009447713,,,,
2023-09-16 05:00:00 PDT,-0.004482787,0.016613618,0.017207779,0.00435127,,,,
2023-09-16 06:00:00 PDT,-0.002575553,0.002744481,0.003763728,-0.009645126,,,,
2023-09-16 07:00:00 PDT,-2.54073E-05,-0.012498859,0.012498885,-0.025099873,,,,
2023-09-16 08:00:00 PDT,0.002719347,-0.025107305,0.025254141,-0.037983322,,,,
2023-09-16 09:00:00 PDT,0.007750656,-0.038956624,0.039720161,-0.052452491,,,,
2023-09-16 10:00:00 PDT,0.013334758,-0.048665773,0.05045962,-0.062920344,,,,
2023-09-16 11:00:00 PDT,0.017056804,-0.037559032,0.041250642,-0.052538978,,,,
2023-09-16 12:00:00 PDT,0.017917186,-0.021055611,0.027647139,-0.036377383,,,,
2023-09-16 13:00:00 PDT,0.012891961,-0.001447439,0.012972962,-0.016222285,,,,
2023-09-16 14:00:00 PDT,0.004861769,0.019948654,0.02053255,0.006171963,,,,
2023-09-16 15:00:00 PDT,-0.001559168,0.034515802,0.034551,0.02156899,,,,
2023-09-16 16:00:00 PDT,-0.005121477,0.034754947,0.03513027,0.022366553,,,,
2023-09-16 17:00:00 PDT,-0.009348767,0.03933562,0.040431305,0.02755619,,,,
2023-09-16 18:00:00 PDT,-0.012518152,0.024338309,0.027368913,0.013245774,,,,
2023-09-16 19:00:00 PDT,-0.013459306,0.00359572,0.013931336,-0.007089285,,,,
2023-09-16 20:00:00 PDT,-0.012278426,-0.013441334,0.018205198,-0.02409954,,,,
2023-09-16 21:00:00 PDT,-0.007707648,-0.04094727,0.041666374,-0.051982089,,,,
2023-09-16 22:00:00 PDT,-0.001687965,-0.042601492,0.04263492,-0.054564319,,,,
2023-09-16 23:00:00 PDT,0.011065706,-0.036408924,0.038053378,-0.050459067,,,,
2023-09-17 00:00:00 PDT,0.018286696,-0.017478937,0.025296571,-0.032903638,,,,
2023-09-17 01:00:00 PDT,0.012331441,-0.004709461,0.013200131,-0.019355208,,,,
2023-09-17 02:00:00 PDT,0.001534713,0.016657321,0.016727871,0.003446091,,,,
2023-09-17 03:00:00 PDT,-0.010287494,0.036201343,0.037634688,0.02460902,,,,
2023-09-17 04:00:00 PDT,-0.019271383,0.046764664,0.050579838,0.036456165,,,,
2023-09-17 05:00:00 PDT,-0.016928246,0.054657381,0.057218833,0.043880982,,,,
2023-09-17 06:00:00 PDT,-0.018408729,0.083409943,0.08541721,0.07250756,,,,
2023-09-17 07:00:00 PDT,-0.010775891,0.081474356,0.082183883,0.069393254,,,,
2023-09-17 08:00:00 PDT,0.000515904,0.071701206,0.071703062,0.057962688,,,,
2023-09-17 09:00:00 PDT,-0.001302476,0.07562343,0.075634646,0.062122468,,,,
2023-09-17 10:00:00 PDT,0.011198953,0.068079948,0.068994898,0.052703073,,,,
2023-09-17 11:00:00 PDT,0.030758653,0.060213625,0.067614905,0.041852514,,,,
2023-09-17 12:00:00 PDT,0.039360829,0.078164406,0.087515423,0.058223305,,,,
2023-09-17 13:00:00 PDT,0.033637542,0.094910637,0.10069515,0.075662237,,,,
2023-09-17 14:00:00 PDT,0.023100406,0.095488004,0.098242495,0.077893003,,,,
2023-09-17 15:00:00 PDT,0.0156249,0.084261097,0.085697549,0.067984504,,,,
2023-09-17 16:00:00 PDT,0.007709235,0.073152341,0.073557442,0.058262046,,,,
2023-09-17 17:00:00 PDT,0.002991992,0.0568331,0.056911802,0.042890157,,,,
2023-09-17 18:00:00 PDT,-0.001038678,0.047211234,0.047222658,0.034023748,,,,
2023-09-17 19:00:00 PDT,-0.002647164,0.02275197,0.02290545,0.010123628,,,,
2023-09-17 20:00:00 PDT,0.001512761,0.00619821,0.006380145,-0.006878859,,,,
2023-09-17 21:00:00 PDT,0.009428481,-0.016879309,0.019334097,-0.030915481,,,,
2023-09-17 22:00:00 PDT,0.017660359,-0.032686546,0.03715237,-0.047822498,,,,
2023-09-17 23:00:00 PDT,0.020504525,-0.035152443,0.040695574,-0.050705811,,,,
2023-09-18 00:00:00 PDT,0.02087176,-0.018712379,0.02803183,-0.034529063,,,,
2023-09-18 01:00:00 PDT,0.022493478,0.003477937,0.022760769,-0.012871622,,,,
2023-09-18 02:00:00 PDT,0.02286038,0.020568933,0.030751878,0.003947976,,,,
2023-09-18 03:00:00 PDT,0.017909838,0.041165333,0.044892616,0.025067183,,,,
2023-09-18 04:00:00 PDT,0.011590268,0.051955469,0.053232556,0.036718422,,,,
2023-09-18 05:00:00 PDT,0.006857711,0.046628639,0.047130226,0.032203992,,,,
2023-09-18 06:00:00 PDT,0.006994325,0.040955532,0.04154848,0.026580248,,,,
2023-09-18 07:00:00 PDT,0.007931327,0.032488495,0.033442611,0.01807135,,,,
2023-09-18 08:00:00 PDT,0.00927327,0.018152468,0.020383955,0.003702986,,,,
2023-09-18 09:00:00 PDT,0.011699358,0.003571253,0.012232286,-0.011078359,,,,
2023-09-18 10:00:00 PDT,0.015713654,-0.009174962,0.018196122,-0.02429793,,,,
2023-09-18 11:00:00 PDT,0.022870334,-0.018556803,0.029451776,-0.034690399,,,,
2023-09-18 12:00:00 PDT,0.032435913,-0.006826024,0.033146388,-0.024613712,,,,
2023-09-18 13:00:00 PDT,0.03517282,0.009199973,0.036356111,-0.009219308,,,,
2023-09-18 14:00:00 PDT,0.033411987,0.025173772,0.041833954,0.006832377,,,,
2023-09-18 15:00:00 PDT,0.030360706,0.039146811,0.04954034,0.021111674,,,,
2023-09-18 16:00:00 PDT,0.024246378,0.041305609,0.047896139,0.024207091,,,,
2023-09-18 17:00:00 PDT,0.017571475,0.038407315,0.042235987,0.022396955,,,,
2023-09-18 18:00:00 PDT,0.011439806,0.035439756,0.037240374,0.020432808,,,,
2023-09-18 19:00:00 PDT,0.007045982,0.017962713,0.019295205,0.003866615,,,,
2023-09-18 20:00:00 PDT,0.006861674,-0.003798575,0.007842942,-0.01759369,,,,
2023-09-18 21:00:00 PDT,0.011571023,-0.021026943,0.024000435,-0.035348941,,,,
2023-09-18 22:00:00 PDT,0.018606691,-0.042046886,0.045979882,-0.057215006,,,,
2023-09-18 23:00:00 PDT,0.025988856,-0.053067271,0.059089389,-0.069261078,,,,
2023-09-19 00:00:00 PDT,0.030238174,-0.045984503,0.05503564,-0.062936496,,,,
2023-09-19 01:00:00 PDT,0.0330013,-0.032790985,0.046522409,-0.050343308,,,,
2023-09-19 02:00:00 PDT,0.042183243,-0.011159093,0.043634291,-0.030428776,,,,
2023-09-19 03:00:00 PDT,0.050491292,0.018208198,0.0536741,-0.002737788,,,,
2023-09-19 04:00:00 PDT,0.053486262,0.031816766,0.062234128,0.010228726,,,,
2023-09-19 05:00:00 PDT,0.050356604,0.035125658,0.061397064,0.013989492,,,,
2023-09-19 06:00:00 PDT,0.036532313,0.039891876,0.054092251,0.020874806,,,,
2023-09-19 07:00:00 PDT,0.02705599,0.034280136,0.043670978,0.016826626,,,,
2023-09-19 08:00:00 PDT,0.014582905,0.023815239,0.027925378,0.008458214,,,,
2023-09-19 09:00:00 PDT,0.004628435,0.006390883,0.007890868,-0.007179613,,,,
2023-09-19 10:00:00 PDT,0.007605878,-0.020094778,0.02148603,-0.033803533,,,,
2023-09-19 11:00:00 PDT,0.017193256,-0.038426727,0.04209776,-0.053417334,,,,
2023-09-19 12:00:00 PDT,0.033701241,-0.051522203,0.061565502,-0.068950762,,,,
2023-09-19 13:00:00 PDT,0.044068422,-0.040743366,0.060017062,-0.05994045,,,,
2023-09-19 14:00:00 PDT,0.042053554,-0.028198317,0.050632465,-0.047234633,,,,
2023-09-19 15:00:00 PDT,0.037099488,-0.014342685,0.039775428,-0.032771404,,,,
2023-09-19 16:00:00 PDT,0.033549085,-0.002860052,0.033670774,-0.020872732,,,,
2023-09-19 17:00:00 PDT,0.026575822,0.004874039,0.027019078,-0.012136329,,,,
2023-09-19 18:00:00 PDT,0.01886834,0.0062435,0.019874495,-0.00956931,,,,
2023-09-19 19:00:00 PDT,0.014274279,0.009936597,0.017392268,-0.005198357,,,,
2023-09-19 20:00:00 PDT,0.016061641,0.002421136,0.016243098,-0.012901583,,,,
2023-09-19 21:00:00 PDT,0.02427334,-0.012251335,0.027189892,-0.028684835,,,,
